Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Latitude,Longitude
4800,2408.0,243,4,5,4,4,False,False,True,False,Vila Andrade,rent,-23.62957,-46.719437
325000,450.0,55,2,1,0,1,False,False,True,False,Bom Retiro,sale,-23.5216375,-46.6417099
635792,520.0,66,2,2,1,1,False,False,False,False,Liberdade,sale,-23.562139,-46.634816
295000,560.0,52,2,2,1,1,True,False,False,False,Campo Grande,sale,-23.684882,-46.676319
1600,395.0,60,1,1,0,0,False,False,False,False,Bela Vista,rent,-23.5547656,-46.6485653
210000,215.0,50,2,2,1,1,False,False,False,False,São Rafael,sale,-23.631982,-46.474931
3500,680.0,70,1,2,1,2,False,False,True,False,Vila Leopoldina,rent,-23.5342272,-46.7437917
900,240.0,43,1,1,0,0,False,False,False,False,Vila Maria,rent,-23.5111079,-46.5925711
1600,700.0,90,2,1,0,1,False,False,False,False,Vila Prudente,rent,-23.5767746,-46.5798167
1400,520.0,50,2,2,1,1,False,False,False,False,Freguesia do Ó,rent,-23.49654,-46.705408
6000,1800.0,150,3,3,2,3,False,False,True,False,Alto de Pinheiros,rent,-23.5515864,-46.6980226
1000,80.0,60,2,2,1,1,True,False,False,False,Penha,rent,-23.524668,-46.549516
1080000,1450.0,124,3,5,1,2,False,False,False,False,Brooklin,sale,-23.61376,-46.680961
6500,1040.0,115,4,2,1,2,False,True,True,False,Vila Leopoldina,rent,-23.5307336,-46.7260521
1158128,489.0,151,1,2,1,2,False,False,False,False,Tremembé,sale,-23.488097,-46.622695
1100000,1700.0,92,3,3,1,2,True,True,True,False,Vila Olimpia,sale,-23.601284,-46.678802
2300,700.0,35,1,2,1,1,False,True,False,False,Vila Leopoldina,rent,-23.53129,-46.729913
6000,1251.0,65,1,2,1,1,False,True,True,False,Jardim Paulista,rent,-23.5720129,-46.6591483
1200,590.0,110,2,1,0,0,False,False,False,False,Casa Verde,rent,-23.5114426,-46.6538658
1750,700.0,74,2,1,0,1,False,False,False,False,Ipiranga,rent,-23.5053909,-46.6227832
2600,455.0,76,2,2,1,1,True,False,True,False,Vila Prudente,rent,-23.594576,-46.578946
1000,460.0,49,2,2,1,1,True,False,False,False,Brasilândia,rent,-23.471708,-46.687679
2500,370.0,63,2,2,1,1,False,False,True,False,Mooca,rent,-23.549625,-46.611373
1290000,480.0,83,1,2,1,2,True,False,True,False,Brooklin,sale,-23.613912,-46.683358
1000,100.0,52,2,2,1,1,False,False,False,False,José Bonifácio,rent,-23.553987,-46.435882
1200,60.0,58,2,2,1,1,False,False,False,False,Brasilândia,rent,-23.446542,-46.701412
1600,600.0,75,3,1,0,1,False,False,False,False,Socorro,rent,-23.689834,-46.700382
1200,621.0,56,2,1,0,1,False,False,False,False,Butantã,rent,-23.5658143,-46.7473709
1200,500.0,60,2,1,0,1,False,False,True,False,Limão,rent,-23.4826384,-46.6734336
460000,670.0,63,3,2,1,1,False,False,False,False,Água Rasa,sale,-23.578094,-46.562798
2100,688.0,35,1,1,0,1,False,False,True,False,Consolação,rent,-23.552451,-46.6546978
1000,100.0,50,2,2,1,1,False,False,False,False,Raposo Tavares,rent,-23.602323,-46.783799
1700,438.0,58,3,2,1,2,True,False,True,False,Butantã,rent,-23.57086,-46.744551
129000,103.0,39,2,2,1,1,False,False,False,False,Itaquera,sale,-23.5554,-46.439903
5500,800.0,65,1,2,1,2,False,True,True,False,Vila Olimpia,rent,-23.59338,-46.687878
1300,440.0,60,2,1,0,1,False,False,False,False,Jaguaré,rent,-23.5529357,-46.7465951
169900,270.0,54,2,2,1,1,False,False,False,False,Lajeado,sale,-23.512925,-46.437504
369000,700.0,95,2,2,1,1,False,False,False,False,Campo Grande,sale,-23.678997,-46.680949
200000,240.0,42,2,2,1,1,False,False,False,False,Vila Jacuí,sale,-23.510487,-46.447684
370000,380.0,50,2,2,1,1,True,False,True,False,Vila Sônia,sale,-23.591649,-46.738558
2500,456.0,49,1,2,1,1,True,True,True,False,Casa Verde,rent,-23.509133,-46.651834
1000,150.0,59,2,1,0,1,False,False,False,False,Artur Alvim,rent,-23.5517279,-46.4833095
1200000,1200.0,147,3,1,0,1,False,False,False,False,Bela Vista,sale,-23.5616787,-46.6476838
340000,500.0,65,3,1,0,1,False,False,False,False,Tucuruvi,sale,-23.4502803,-46.6169969
1410000,900.0,93,3,3,1,2,True,False,True,False,Vila Madalena,sale,-23.548603,-46.688332
1300,395.0,73,2,1,0,1,False,False,False,False,Limão,rent,-23.507445,-46.6717412
8000,3000.0,270,4,3,2,3,True,False,False,False,Moema,rent,-23.6122784,-46.6577953
1360000,1100.0,126,3,5,3,3,True,True,True,False,Vila Guilherme,sale,-23.505594,-46.601941
370000,480.0,90,3,2,1,2,True,False,False,False,Jaçanã,sale,-23.4614,-46.58579
185000,202.0,52,2,2,1,1,False,False,False,False,São Rafael,sale,-23.636473,-46.470364
187330,190.0,31,1,1,0,0,False,False,False,False,Cidade Ademar,sale,-23.6595428,-46.6659444
320000,400.0,62,3,1,0,1,False,False,False,False,Cidade Líder,sale,-23.5631160736,-46.478313446
650000,334.0,52,1,1,0,1,False,False,True,False,Consolação,sale,-23.5520517,-46.6547297
2800,831.0,80,2,1,0,1,False,True,False,False,Pinheiros,rent,-23.5629264,-46.6754822
595000,706.0,76,3,2,1,1,True,False,True,False,Saúde,sale,-23.610994,-46.632049
2200,870.0,71,3,2,1,1,False,False,True,False,Lapa,rent,-23.52292655,-46.704552899999996
365000,474.0,60,3,2,1,1,True,False,True,False,Ponte Rasa,sale,-23.503536,-46.480042
6500,1235.0,109,2,3,2,2,False,False,False,False,Pinheiros,rent,-23.5610411,-46.6854455
370000,528.0,62,2,3,2,1,True,False,True,False,Limão,sale,-23.487207,-46.674426
6500,1080.0,92,1,2,1,1,False,False,False,False,Iguatemi,rent,-23.5857,-46.6826
1400,590.0,70,3,2,1,1,False,False,True,False,Limão,rent,-23.5003866,-46.6827647
1100,520.0,70,2,2,1,1,False,False,False,False,Cidade Ademar,rent,-23.670151,-46.644107
350000,552.0,78,3,2,1,2,False,False,False,False,Jaçanã,sale,-23.461198,-46.585598
238000,390.0,51,2,2,1,1,True,False,True,False,Vila Curuçá,sale,-23.507291,-46.424997
1850,360.0,53,2,2,1,1,True,False,True,False,Vila Guilherme,rent,-23.516618,-46.605505
4800,1000.0,60,2,2,1,3,True,True,True,False,Pinheiros,rent,-23.56153,-46.688681
255000,250.0,40,1,1,0,1,False,False,True,False,Vila Maria,sale,-23.5218932,-46.5869981
510000,530.0,65,2,2,1,1,True,True,True,False,Casa Verde,sale,-23.514164,-46.657001
3000,706.0,97,2,2,1,1,False,True,False,False,Saúde,rent,-23.614668,-46.63855
4000,2160.0,140,3,3,2,3,False,False,True,False,Vila Madalena,rent,-23.5502727,-46.692817
1330000,1300.0,62,1,2,1,1,True,True,True,False,Itaim Bibi,sale,-23.588318,-46.679552
1100000,850.0,83,2,2,1,1,False,False,False,False,Alto de Pinheiros,sale,-23.5398084,-46.7137682
1300,413.0,45,1,2,1,1,False,False,True,False,Jaguaré,rent,-23.551661,-46.740689
2916530,1500.0,225,3,4,3,3,False,False,False,False,Alto de Pinheiros,sale,-23.5422505,-46.7063216
1000,532.0,45,1,1,0,1,True,False,False,False,Vila Prudente,rent,-23.5798147,-46.5918896
4200,1260.0,123,3,2,1,2,True,False,True,False,Campo Belo,rent,-23.6291517,-46.6687971
7500,1400.0,140,3,3,1,2,True,True,True,False,Pinheiros,rent,-23.563701,-46.684877
275000,390.0,45,2,2,1,1,True,False,True,False,Jaçanã,sale,-23.477778,-46.573455
2200,639.0,72,3,2,1,1,False,False,True,False,Brás,rent,-23.5453953,-46.6167926
280000,681.5,45,2,2,1,1,True,False,False,False,Tatuapé,sale,-23.533914,-46.567191
3500,174.0,130,2,2,1,1,False,False,False,False,Vila Mariana,rent,-23.5799474,-46.6512107
378000,530.0,61,2,2,1,1,True,False,True,False,Tucuruvi,sale,-23.48638,-46.598347
888,352.0,70,2,2,1,1,False,False,False,False,Ermelino Matarazzo,rent,-23.494694,-46.478125
1600,439.0,67,2,1,0,1,False,False,False,False,Jabaquara,rent,-23.6354929,-46.6440026
2450,780.0,78,2,2,1,2,True,False,False,False,Jaguaré,rent,-23.5527541,-46.7432287
720000,570.0,96,3,2,1,2,False,False,True,False,Vila Prudente,sale,-23.5875064,-46.5818374
700,150.0,46,2,2,1,1,False,False,False,False,Cidade Tiradentes,rent,-23.569245,-46.41746
1200,892.0,69,3,2,1,1,False,False,True,False,Freguesia do Ó,rent,-23.492706,-46.693066
265000,350.0,48,2,2,1,1,True,False,True,False,Jardim Ângela,sale,-23.582687,-46.562693
650000,700.0,81,3,2,1,2,True,False,True,False,Tatuapé,sale,-23.534574,-46.575571
2500,450.0,65,2,2,1,1,False,True,False,False,Vila Prudente,rent,-23.599396,-46.576675
1800,50.0,83,3,2,1,1,True,False,False,False,Socorro,rent,-23.686913,-46.702276
800,110.0,45,2,2,1,1,False,False,False,False,Raposo Tavares,rent,-23.585634,-46.803746
4000,2700.0,111,2,2,1,1,False,False,False,False,Jardim Paulista,rent,-23.56825,-46.6572
1000000,1368.0,125,3,2,1,1,False,False,False,False,Perdizes,sale,-23.5348906,-46.6688228
1700,400.0,55,2,2,1,1,False,False,True,False,Cangaíba,rent,-23.510982,-46.542666
285000,375.0,30,1,1,0,1,False,False,False,False,Vila Prudente,sale,-23.585764,-46.5841644
242000,418.0,50,2,2,1,1,False,False,False,False,Cangaíba,sale,-23.508439,-46.530778
3000,600.0,33,1,1,0,1,False,True,True,False,Pinheiros,rent,-23.5613246,-46.6882195
950000,740.0,134,4,5,2,2,True,False,True,False,Lapa,sale,-23.515726,-46.713367
3000,1020.0,105,3,2,1,1,False,False,True,False,Mandaqui,rent,-23.4732117,-46.631454
480000,685.0,72,3,1,0,1,True,False,False,False,Mooca,sale,-23.5587624,-46.5941499
1090000,850.0,145,3,4,3,2,False,False,True,False,Barra Funda,sale,-23.5229155,-46.658206
3500,1600.0,165,4,4,3,2,False,False,True,False,Medeiros,rent,-23.599178,-46.728962
1370,630.0,75,3,2,1,1,False,False,True,False,Socorro,rent,-23.674536,-46.708373
1500,550.0,77,3,1,0,1,False,False,False,False,Vila Guilherme,rent,-23.512615,-46.604294
3600,1550.0,178,4,2,1,2,False,False,True,False,Campo Belo,rent,-23.6161665,-46.6770057
660000,800.0,90,1,2,1,1,True,False,False,False,Perdizes,sale,-23.531555,-46.666098
4500,1750.0,176,3,4,3,3,False,False,True,False,Lapa,rent,-23.5224996,-46.7124033
265000,527.0,50,2,2,1,1,False,False,True,False,Pirituba,sale,-23.501005,-46.723175
20000,4690.0,540,4,3,2,4,True,True,True,False,Itaim Bibi,rent,-23.5851551,-46.6866078
1300,390.0,80,3,2,1,1,False,False,False,False,Vila Maria,rent,-23.51605,-46.58206
890000,1000.0,125,2,3,2,2,False,False,True,False,Carrão,sale,-23.5442291,-46.541322
1400,470.0,50,2,1,0,1,False,False,True,False,Butantã,rent,-23.5688786,-46.7575205
800000,950.0,118,3,2,1,3,False,False,True,False,Mandaqui,sale,-23.4746005,-46.634651899999994
5900,1460.0,62,1,2,1,2,False,True,True,False,Itaim Bibi,rent,-23.5880461,-46.6795067
580000,670.0,108,3,3,2,2,False,False,True,False,Água Rasa,sale,-23.576864,-46.565451
320000,490.0,64,2,2,1,1,True,False,True,False,Jaçanã,sale,-23.4637,-46.585974
1000,590.0,62,2,2,1,1,True,False,False,False,Rio Pequeno,rent,-23.571192,-46.758636
2710001,2600.0,211,3,4,3,3,True,False,False,False,Alto de Pinheiros,sale,-23.549118,-46.7104
1205,365.0,72,3,2,1,1,True,False,True,False,Sapopemba,rent,-23.610332,-46.527935
702052,1030.0,103,3,2,1,2,False,False,True,False,Carrão,sale,-23.5505184,-46.5303988
1000,100.0,33,1,1,0,1,False,False,False,False,Vila Matilde,rent,-23.5501143,-46.5114102
435000,679.0,77,3,2,1,2,False,False,False,False,Mandaqui,sale,-23.473199,-46.63731
13500,3399.0,243,3,4,3,3,False,False,True,False,Jardim Paulista,rent,-23.5702579,-46.6535188
260000,284.0,44,2,2,1,1,True,False,True,False,São Mateus,sale,-23.610523,-46.459041
2000,470.0,74,2,1,0,0,True,False,False,False,República,rent,-23.5402664,-46.6455624
1200,100.0,35,2,2,1,1,False,False,False,False,Carrão,rent,-23.548841,-46.541492
490000,475.0,37,1,1,0,1,True,True,False,False,Consolação,sale,-23.5531488,-46.6518078
7500,2250.0,216,4,5,2,3,False,False,True,False,Campo Belo,rent,-23.621514,-46.671362
1100,300.0,76,2,2,1,1,False,False,False,False,Itaquera,rent,-23.536226,-46.44305
238600,350.0,48,2,2,1,1,True,False,True,False,Ermelino Matarazzo,sale,-23.493732,-46.477421
1500,540.0,65,3,2,1,1,False,False,False,False,Sacomã,rent,-23.648517,-46.59903
540000,698.0,62,2,2,1,1,True,False,True,False,Santana,sale,-23.503412,-46.635713
960000,950.0,120,3,4,1,2,False,False,True,False,Campo Belo,sale,-23.628571,-46.668635
4125000,1066.0,275,4,5,4,4,True,False,True,False,Vila Madalena,sale,-23.549316,-46.692097
7500,1600.0,96,2,3,2,2,False,True,True,False,Itaim Bibi,rent,-23.5848668,-46.6787417
3500,550.0,44,1,1,0,1,False,False,True,False,Pinheiros,rent,-23.5512376,-46.6799527
269000,350.0,49,2,2,1,1,True,False,True,False,Pirituba,sale,-23.482764,-46.727096
2600,1171.0,80,2,1,0,1,False,False,False,False,Consolação,rent,-23.552451,-46.6546978
7000,1500.0,177,3,5,3,3,True,True,True,False,Morumbi,rent,-23.60693,-46.734629
210000,290.0,56,3,2,1,1,False,False,True,False,São Miguel,sale,-23.509585,-46.446743
240000,527.0,50,2,1,0,1,False,False,False,False,Vila Matilde,sale,-23.5451565,-46.5052324
3000,800.0,68,2,1,0,1,False,False,False,False,Vila Mariana,rent,-23.5779914,-46.6396444
1790,580.0,70,2,2,1,2,False,False,True,False,Casa Verde,rent,-23.4958973,-46.6524465
2100,540.0,65,3,2,1,2,True,False,True,False,Vila Sônia,rent,-23.5971678,-46.7379021
110000,140.0,42,1,1,0,1,False,False,False,False,Cidade Tiradentes,sale,-23.5939161,-46.3932606
260865,330.0,32,1,2,1,1,True,False,False,False,Consolação,sale,-23.54799,-46.644325
222000,100.0,44,2,1,0,1,False,False,False,False,Jaçanã,sale,-23.4604925,-46.5728418
175000,150.0,48,2,1,0,1,False,False,False,False,Artur Alvim,sale,-23.545317,-46.483896
165000,105.0,48,2,1,0,1,False,False,False,False,Guaianazes,sale,-23.5277331,-46.4287509
300000,430.0,64,1,1,0,1,True,False,False,False,Bela Vista,sale,-23.5547396,-46.6484913
2350,400.0,65,2,1,0,1,False,True,True,False,Jaguaré,rent,-23.5464156,-46.7549525
356000,400.0,40,1,2,1,1,True,False,True,True,Vila Leopoldina,sale,-23.529776,-46.731984
250000,380.0,80,2,1,0,0,False,False,False,False,Sé,sale,-23.5543104,-46.6292931
1400,560.0,75,3,2,1,1,True,False,False,False,Socorro,rent,-23.670655,-46.72106
2500,773.0,105,2,1,0,1,False,False,False,False,Barra Funda,rent,-23.5248024,-46.6609518
250000,510.0,48,2,2,1,1,True,False,False,False,Brasilândia,sale,-23.471692,-46.687886
900,475.0,58,2,2,1,1,True,False,True,False,Penha,rent,-23.512915,-46.516716
10000,1858.0,133,3,2,1,3,False,True,False,False,Itaim Bibi,rent,-23.587309,-46.6803628
215000,272.0,34,1,1,0,0,False,False,False,False,Barra Funda,sale,-23.5270398,-46.6489118
230000,390.0,40,1,2,1,1,True,False,True,False,Vila Maria,sale,-23.518056,-46.583873
2700,680.0,69,2,2,1,2,False,True,False,False,Morumbi,rent,-23.6260257,-46.7434531
3000,650.0,79,2,2,1,2,False,False,False,False,Mooca,rent,-23.5608466,-46.5855257
190000,220.0,39,2,2,1,1,False,False,False,False,Capão Redondo,sale,-23.64494,-46.784481
1500,500.0,55,2,2,1,1,False,False,False,False,Pari,rent,-23.519652,-46.601712
295000,390.0,65,2,2,1,1,True,False,False,False,Pedreira,sale,-23.693705,-46.669103
179000,300.0,40,2,1,0,0,False,False,True,False,Vila Prudente,sale,-23.606087,-46.5518585
2000,2350.0,220,3,4,3,3,False,False,True,False,Morumbi,rent,-23.6131741,-46.7313267
1600,1900.0,30,1,1,0,1,False,False,True,False,Pinheiros,rent,-23.56125595,-46.684048950000005
1220,150.0,59,2,2,1,1,False,False,False,False,Artur Alvim,rent,-23.552443,-46.483483
1000,459.5,35,1,2,1,1,False,False,True,False,Sacomã,rent,-23.615481,-46.605486
1100,420.0,53,1,2,1,1,False,False,False,False,Campo Limpo,rent,-23.617416,-46.755754
395000,420.0,59,2,2,1,2,False,False,False,False,Jaraguá,sale,-23.523394,-46.645235
2200,500.0,110,2,2,1,1,False,False,False,False,Jaraguá,rent,-23.521487,-46.644418
200000,250.0,43,2,1,0,1,False,False,True,False,São Mateus,sale,-23.6113161,-46.459854
280000,455.0,35,1,1,0,1,False,False,False,False,Vila Prudente,sale,-23.5814813,-46.5955219
1200,360.0,55,2,1,0,1,False,False,False,False,Ermelino Matarazzo,rent,-23.501972,-46.5096438
1400000,1000.0,100,2,4,2,1,True,False,False,False,Itaim Bibi,sale,-23.581686,-46.673365
3400,816.0,84,1,1,0,1,False,False,False,False,Pinheiros,rent,-23.567174,-46.6871654
930000,1000.0,160,3,4,1,2,True,False,True,False,Água Rasa,sale,-23.55736,-46.57533
1900,720.0,78,3,1,0,1,True,False,False,False,Pirituba,rent,-23.5074755,-46.7237799
1000,455.0,70,1,2,1,1,True,False,False,False,Sacomã,rent,-23.612915,-46.597279
750000,600.0,70,3,2,1,1,True,False,True,False,Barra Funda,sale,-23.5296576,-46.6651176
1200,150.0,79,2,2,1,1,True,False,False,False,Mandaqui,rent,-23.469185,-46.6390256
290000,450.0,70,2,2,1,1,False,False,False,False,Jaçanã,sale,-23.460059,-46.58511
228000,250.0,45,2,2,1,1,True,False,True,False,Carrão,sale,-23.584171,-46.492071
1600000,2150.0,145,3,1,0,1,False,False,False,False,Jardim Paulista,sale,-23.5626494,-46.6671015
2100,587.5,40,1,1,0,1,False,True,True,False,Jabaquara,rent,-23.6380426,-46.642778
1600,1554.0,153,4,2,1,2,False,False,False,False,Mandaqui,rent,-23.465665,-46.637532
250000,480.0,58,2,2,1,1,False,False,False,False,Santana,sale,-23.503087,-46.637276
1100000,670.0,98,3,2,1,2,True,True,True,False,Perdizes,sale,-23.534907,-46.6868
350000,972.0,33,1,2,1,1,True,True,True,False,Vila Olimpia,sale,-23.592855,-46.687697
2109500,3400.0,315,4,6,4,4,False,False,True,False,Brooklin,sale,-23.610753,-46.6811536
679000,1000.0,119,4,3,1,2,True,False,True,False,Carrão,sale,-23.550535,-46.530384
360000,700.0,75,3,3,1,2,True,False,True,False,Morumbi,sale,-23.620738,-46.742304
330000,382.0,62,2,2,1,1,True,False,False,False,Cidade Ademar,sale,-23.675736,-46.670166
1800,728.0,53,2,1,0,1,True,False,False,False,Butantã,rent,-23.57625195,-46.74732
210000,200.0,40,2,2,1,1,True,False,True,False,Jardim Helena,sale,-23.537306,-46.427671
290000,480.0,62,3,2,1,1,False,False,False,False,Ermelino Matarazzo,sale,-23.5026127,-46.4765989
5000,1570.0,96,3,3,1,1,True,False,False,False,Itaim Bibi,rent,-23.579226,-46.672822
362000,320.0,64,2,2,1,1,True,False,True,False,Sacomã,sale,-23.61397,-46.600859
674000,945.0,92,3,2,1,2,False,False,False,False,Santo Amaro,sale,-23.649146,-46.722072
325000,390.0,50,2,1,0,1,False,True,True,False,Vila Maria,sale,-23.5058329,-46.578634
4000,1400.0,140,3,5,1,3,False,False,True,False,Medeiros,rent,-23.599178,-46.728962
700,300.0,44,2,2,1,1,False,False,False,False,São Miguel,rent,-23.506994,-46.46794
990,516.0,90,2,1,0,1,False,False,False,False,Belém,rent,-23.5300255,-46.6004273
1200,597.0,50,2,2,1,1,False,False,False,False,Cambuci,rent,-23.575383,-46.622177
224000,298.0,50,2,1,0,1,False,False,False,False,Cidade Líder,sale,-23.562960750000002,-46.4789345
5000,1007.0,130,3,4,1,2,True,True,True,False,Vila Leopoldina,rent,-23.519453,-46.725872
9312,3350.0,371,4,5,4,5,False,False,True,False,Santo Amaro,rent,-23.64678,-46.7009287
445200,416.0,50,2,2,1,1,True,False,True,False,São Domingos,sale,-23.497782,-46.735375
450000,517.0,73,3,2,1,2,False,False,True,False,Vila Formosa,sale,-23.5745267,-46.5334508
255000,350.0,49,2,1,0,1,False,False,False,False,Cidade Dutra,sale,-23.7564827,-46.7069804
1600,500.0,70,3,1,0,1,False,False,True,False,Limão,rent,-23.4910682,-46.6818486
1400,580.0,60,3,2,1,1,True,False,True,False,Jaguaré,rent,-23.5520208,-46.74491505
295000,400.0,50,2,2,1,1,True,True,False,False,Mandaqui,sale,-23.468283,-46.637882
200000,390.0,50,2,1,0,1,False,False,False,False,Cidade Líder,sale,-23.562960750000002,-46.4789345
690000,800.0,63,2,2,1,2,False,False,True,False,Brooklin,sale,-23.610342,-46.681432
1400,371.0,50,2,1,0,1,False,False,False,False,Brás,rent,-23.5500172,-46.6219762
4500,738.0,175,3,4,3,2,False,False,True,False,Santana,rent,-23.4949629,-46.628249
3800,480.0,173,3,2,1,0,True,False,False,False,República,rent,-23.5407292,-46.6446067
1399,527.0,45,2,2,1,1,False,False,False,False,Pirituba,rent,-23.482818,-46.727986
240000,330.0,44,2,2,1,1,True,False,True,False,Sapopemba,sale,-23.585253,-46.533766
259000,355.0,50,2,2,1,1,True,False,True,False,Ponte Rasa,sale,-23.515911,-46.497305
849000,1200.0,95,1,2,1,2,False,True,True,False,Consolação,sale,-23.5496953,-46.64376
1000,200.0,56,2,2,1,1,False,False,False,False,Artur Alvim,rent,-23.541366,-46.483726
700,160.0,50,2,2,1,1,False,False,False,False,José Bonifácio,rent,-23.540459,-46.433164
3500,1116.5,64,2,2,1,2,True,False,True,False,Perdizes,rent,-23.531909,-46.674741
630000,930.0,64,1,2,1,1,True,False,True,False,Vila Madalena,sale,-23.557813,-46.687291
1250,300.0,45,1,2,1,1,False,False,False,False,Saúde,rent,-23.617496,-46.634975
739500,940.0,93,3,2,1,2,False,True,True,False,Casa Verde,sale,-23.5090541,-46.6597886
9500,1800.0,169,3,5,3,3,False,False,False,False,Brooklin,rent,-23.624161,-46.685026
1080000,1800.0,89,2,3,2,2,True,False,True,False,Campo Belo,sale,-23.62525,-46.669625
750000,1200.0,118,3,3,1,2,True,True,False,False,Água Rasa,sale,-23.559367,-46.570636
655000,850.0,110,3,3,1,2,True,True,True,False,Santana,sale,-23.496254,-46.632402
449000,789.5,95,4,2,1,1,False,False,True,False,Vila Sônia,sale,-23.600122,-46.731185
1200,380.0,36,2,2,1,1,False,False,False,False,Aricanduva,rent,-23.534447,-46.542403
